currency,btcusd,btcusd,btcusd,btcusd,btcusd,btcusd
long_threshold,-0.003,-0.004,-0.005,-0.006,-0.007,-0.008
long_trades,40123,24976,15791,10170,6727,4538
long_wins,20307,12935,8343,5479,3671,2505
long_total_percent,2.5411701984192145,3.4990838003705687,3.235162644326485,2.8035065281697427,2.0172598520681175,1.4487209574429165
long_average,6.33345013687714e-05,0.0001400978459469318,0.0002048738296704759,0.00027566435871875545,0.0002998751080820749,0.00031924216779262156

currency,neousd,neousd,neousd,neousd,neousd,neousd
short_threshold,0.003,0.004,0.005,0.006,0.007,0.008
short_trades,39634,24043,14935,9467,6256,4247
short_wins,19144,11775,7364,4656,3066,2106
short_total_percent,-1.8826073370695666,-0.9039255434119782,-0.8402890999329542,-0.8625338469969416,-0.9735775028434175,-0.49595657722943276
short_average,-4.749980665765673e-05,-3.759620444253954e-05,-5.6263080008902186e-05,-9.11095222348095e-05,-0.00015562300237266903,-0.00011677809682821585

